Area Code,Area Code (M49),Area,Months Code,Months,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
161,'574,Norfolk Island,7017,Mar–Apr–May,7271,Temperature change,°c,-0.498,0.542,0.208,0.175,-0.612,-0.362,0.152,0.542,-0.475,0.185,-0.045,0.255,0.572,0.405,,0.075,-0.025,0.155,0.225,-0.565,0.842,-0.258,0.788,-0.062,0.042,0.575,-0.092,0.505,0.422,1.058,-0.428,-0.408,-0.595,-0.528,0.635,0.588,-0.335,1.258,,-0.392,0.375,0.122,0.142,-0.078,0.288,0.275,0.455,0.008,0.108,0.455,0.532,-0.008,-0.025,-0.378,0.638,1.492,1.125,0.875,0.808,0.325,0.275,1.475
161,'574,Norfolk Island,7017,Mar–Apr–May,6078,Standard Deviation,°c,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452
161,'574,Norfolk Island,7018,Jun–Jul–Aug,7271,Temperature change,°c,-0.186,0.228,0.098,0.711,-0.676,-0.369,0.641,-0.286,-0.286,0.391,0.294,-0.286,1.031,,,-0.069,-0.136,0.214,0.078,-0.042,0.261,-0.486,0.061,0.778,0.231,-0.039,0.224,1.024,0.614,0.374,0.281,-0.022,0.428,-0.389,-0.186,0.644,-0.429,1.424,,0.198,0.014,-0.036,0.144,-0.056,0.324,-0.386,0.761,0.324,0.328,0.364,0.461,0.198,0.064,0.278,0.181,0.931,0.598,0.514,0.598,0.564,0.631,0.914
161,'574,Norfolk Island,7018,Jun–Jul–Aug,6078,Standard Deviation,°c,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,,,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384
161,'574,Norfolk Island,7019,Sep–Oct–Nov,7271,Temperature change,°c,0.238,0.108,-0.142,-0.308,-0.142,-0.415,0.372,-0.245,-0.112,0.638,0.342,0.408,1.325,,,-0.542,-0.392,-0.395,-0.028,-0.125,-0.725,-0.092,0.488,0.358,0.058,0.005,0.168,1.605,0.525,0.075,-0.192,-0.312,-0.058,-0.062,1.085,0.772,0.315,1.192,,0.042,0.808,0.075,0.022,0.242,0.372,0.272,0.675,0.128,0.188,0.458,0.238,-0.075,0.425,0.258,0.458,0.725,0.525,0.425,0.208,0.875,0.908,0.758
161,'574,Norfolk Island,7019,Sep–Oct–Nov,6078,Standard Deviation,°c,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,,,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405,0.405
161,'574,Norfolk Island,7020,Meteorological year,7271,Temperature change,°c,-0.315,0.396,0.1,0.17,-0.452,-0.265,0.201,-0.005,-0.365,0.446,0.378,-0.088,0.758,,,-0.179,-0.246,-0.118,0.015,-0.032,0.195,-0.042,0.269,0.149,0.212,0.282,-0.015,0.8,0.516,0.486,0.131,-0.143,-0.107,-0.161,0.463,0.818,-0.165,1.409,,-0.051,0.25,0.166,0.045,0.294,0.326,0.208,0.294,0.183,0.232,0.47,0.571,0.101,0.153,-0.005,0.532,1.05,0.717,0.7,0.667,0.705,0.613,1.225
161,'574,Norfolk Island,7020,Meteorological year,6078,Standard Deviation,°c,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,,,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296,0.296
164,'582,Pacific Islands Trust Territory,7001,January,7271,Temperature change,°c,0.129,-0.022,-0.097,0.187,-0.108,-0.3,-0.061,0.028,-0.301,0.17,0.148,-0.337,-0.048,-0.172,-0.04,-0.078,-0.003,0.054,0.268,0.27,0.304,0.319,-0.275,0.115,0.15,0.408,0.132,0.375,0.37,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7001,January,6078,Standard Deviation,°c,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7002,February,7271,Temperature change,°c,0.359,0.097,-0.113,-0.225,-0.352,-0.106,0.022,-0.227,-0.16,0.427,-0.121,-0.324,0.051,0.113,0.17,-0.443,0.196,-0.073,0.186,0.048,0.102,0.269,-0.036,0.054,0.23,0.17,-0.087,0.276,0.346,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7002,February,6078,Standard Deviation,°c,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7003,March,7271,Temperature change,°c,0.34,-0.086,-0.125,0.015,-0.186,-0.01,-0.408,-0.338,-0.064,0.344,-0.041,-0.347,0.219,-0.171,0.014,-0.353,0.056,0.398,0.209,0.322,0.079,-0.035,0.135,0.424,0.202,0.085,0.045,0.761,0.239,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7003,March,6078,Standard Deviation,°c,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7004,April,7271,Temperature change,°c,0.32,0.173,0.228,-0.054,-0.009,0.07,-0.066,-0.203,-0.036,0.395,-0.135,-0.279,0.097,-0.237,-0.041,-0.42,0.081,0.117,-0.213,0.303,0.2,0.26,0.479,0.576,-0.158,0.298,0.294,0.857,0.221,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7004,April,6078,Standard Deviation,°c,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7005,May,7271,Temperature change,°c,-0.035,0.045,0.164,-0.159,-0.083,0.08,0.155,-0.123,0.096,0.117,-0.341,-0.047,0.063,0.003,-0.253,-0.342,-0.005,0.113,0.155,0.163,0.436,0.059,0.799,0.613,0.177,0.52,0.377,0.451,0.095,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7005,May,6078,Standard Deviation,°c,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7006,June,7271,Temperature change,°c,-0.222,0.047,0.177,-0.161,-0.291,0.143,-0.034,0.17,0.09,0.062,-0.498,-0.084,0.212,-0.195,-0.537,-0.266,0.228,0.111,0.11,0.323,0.101,0.133,0.439,-0.055,-0.241,0.269,0.348,0.309,0.052,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7006,June,6078,Standard Deviation,°c,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7007,July,7271,Temperature change,°c,-0.109,-0.151,0.035,-0.008,-0.754,0.229,-0.009,-0.055,-0.369,0.192,-0.449,0.051,0.122,-0.111,-0.472,-0.172,-0.115,0.264,0.193,0.2,0.097,0.043,0.163,0.312,-0.221,0.196,0.162,0.27,0.161,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7007,July,6078,Standard Deviation,°c,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7008,August,7271,Temperature change,°c,-0.171,-0.04,0.127,-0.335,0.004,0.404,-0.154,0.035,-0.003,0.007,-0.313,-0.129,0.139,-0.115,-0.339,-0.406,0.083,0.095,0.073,0.165,0.269,0.035,0.4,-0.071,-0.252,0.533,0.148,0.303,0.14,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7008,August,6078,Standard Deviation,°c,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7009,September,7271,Temperature change,°c,-0.251,-0.285,0.247,-0.166,-0.103,0.412,0.192,0.096,-0.261,-0.044,-0.22,-0.184,-0.096,-0.069,-0.317,-0.356,0.245,-0.016,0.435,0.122,0.199,0.168,0.272,0.121,-0.153,0.186,0.655,0.274,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7009,September,6078,Standard Deviation,°c,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7010,October,7271,Temperature change,°c,-0.279,0.229,-0.015,-0.244,-0.087,0.298,-0.16,0.079,0.111,-0.243,-0.663,-0.054,-0.332,-0.187,-0.583,0.066,0.13,0,0.335,0.363,0.158,0.112,0.156,-0.15,0.119,0.288,0.627,-0.025,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7010,October,6078,Standard Deviation,°c,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7011,November,7271,Temperature change,°c,-0.171,-0.02,0.058,-0.277,-0.044,0.099,-0.06,0.002,0.004,0.032,-0.276,0.073,0.044,-0.083,-0.402,-0.05,0.122,-0.111,0.299,0.429,0.22,0.192,0.15,0.206,0.248,0.185,0.536,0.216,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7011,November,6078,Standard Deviation,°c,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7012,December,7271,Temperature change,°c,-0.209,-0.022,0.061,-0.305,-0.104,-0.113,-0.037,-0.132,0.037,0.079,-0.099,-0.177,0.142,-0.171,-0.491,-0.18,0.244,0.146,0.167,0.386,0.249,-0.031,0.155,0.423,0.272,0.062,0.455,-0.041,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7012,December,6078,Standard Deviation,°c,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7016,Dec–Jan–Feb,7271,Temperature change,°c,0.208,-0.045,-0.077,0.008,-0.255,-0.17,-0.051,-0.079,-0.198,0.211,0.036,-0.253,-0.058,0.027,-0.014,-0.337,0.004,0.075,0.2,0.162,0.264,0.279,-0.114,0.108,0.268,0.283,0.036,0.369,0.225,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7016,Dec–Jan–Feb,6078,Standard Deviation,°c,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7017,Mar–Apr–May,7271,Temperature change,°c,0.208,0.044,0.089,-0.066,-0.093,0.047,-0.106,-0.221,-0.001,0.286,-0.172,-0.224,0.126,-0.135,-0.094,-0.372,0.044,0.209,0.051,0.263,0.238,0.095,0.471,0.538,0.073,0.301,0.238,0.69,0.185,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7017,Mar–Apr–May,6078,Standard Deviation,°c,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7018,Jun–Jul–Aug,7271,Temperature change,°c,-0.167,-0.048,0.112,-0.168,-0.347,0.259,-0.066,0.05,-0.094,0.087,-0.42,-0.054,0.158,-0.14,-0.449,-0.281,0.065,0.156,0.126,0.229,0.155,0.07,0.334,0.062,-0.237,0.333,0.219,0.294,0.118,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7018,Jun–Jul–Aug,6078,Standard Deviation,°c,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7019,Sep–Oct–Nov,7271,Temperature change,°c,-0.234,-0.025,0.096,-0.229,-0.078,0.27,-0.01,0.059,-0.049,-0.085,-0.386,-0.055,-0.128,-0.113,-0.434,-0.113,0.166,-0.042,0.357,0.305,0.193,0.157,0.193,0.059,0.072,0.22,0.606,0.155,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7019,Sep–Oct–Nov,6078,Standard Deviation,°c,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7020,Meteorological year,7271,Temperature change,°c,0.003,-0.019,0.055,-0.114,-0.193,0.101,-0.058,-0.047,-0.086,0.124,-0.235,-0.146,0.024,-0.09,-0.248,-0.276,0.07,0.1,0.183,0.239,0.212,0.15,0.221,0.192,0.044,0.284,0.275,0.377,0.193,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,'582,Pacific Islands Trust Territory,7020,Meteorological year,6078,Standard Deviation,°c,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7001,January,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.036,-0.056,0.503,0.433,0.582,0.302,0.291,0.701,1.11,0.79,0.729,0.809,0.918,0.528,0.757,0.887,0.276,1.266,0.475,1.215,1.484,1.494,0.923,1.423,1.643,1.402,1.632,,,1.74,1.51
180,'585,Palau,7001,January,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7002,February,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232,-0.358,0.591,0.381,0.17,-0.13,0.479,1.119,0.628,0.758,0.717,0.277,0.836,0.436,0.985,0.835,0.274,0.974,0.463,0.903,0.802,0.942,0.851,0.831,1.441,0.92,1.82,,,1.568,1.868
180,'585,Palau,7002,February,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7003,March,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081,-0.041,0.588,0.328,0.597,-0.023,0.627,0.616,0.706,0.485,0.565,0.394,0.874,0.523,0.523,0.562,,1.261,0.781,0.73,0.99,1.329,,0.908,1.498,0.907,1.687,,,1.665,1.605
180,'585,Palau,7003,March,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7004,April,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379,-0.131,0.489,0.468,0.138,0.347,0.727,0.366,0.376,0.635,0.575,0.604,0.854,0.383,0.643,0.912,,0.521,0.431,0.6,0.9,1.079,0.849,1.298,1.658,1.057,1.117,,,1.966,
180,'585,Palau,7004,April,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7005,May,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,0.473,-0.047,0.263,0.152,0.682,0.651,0.221,-0.09,0.43,0.439,0.489,0.068,0.108,0.417,0.497,,0.556,0.325,0.715,0.564,1.064,1.063,1.523,1.042,1.212,1.211,,,,
180,'585,Palau,7005,May,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7006,June,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,0.002,-0.108,0.431,0.151,0.381,0.29,0.04,0.359,0.009,0.128,0.308,-0.043,0.627,0.356,0.616,,0.375,0.694,0.214,0.453,0.773,1.202,1.072,1.311,0.971,1,,,1.259,2.209
180,'585,Palau,7006,June,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7007,July,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.372,-0.279,0.471,0.24,0.29,1.059,-0.021,-0.172,0.078,1.137,0.007,0.296,0.026,0.045,0.085,,0.044,1.033,-0.027,0.392,0.722,0.811,1.431,1.301,0.74,0.62,,1.749,1.468,1.118
180,'585,Palau,7007,July,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7008,August,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015,-0.025,-0.146,0.444,0.613,0.493,1.163,-0.068,0.102,0.381,0.341,0.26,0.54,0.189,0.059,0.198,,0.727,0.647,0.176,0.406,0.345,1.115,0.834,1.494,1.403,,,,1.341,2.241
180,'585,Palau,7008,August,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7009,September,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301,-0.209,-0.04,0,0.389,0.309,0.799,0.048,0.908,0.367,0.447,-0.404,0.126,-0.135,-0.035,0.234,,0.323,1.003,0.272,0.282,0.561,0.341,0.77,0.85,1.019,,,1.688,1.157,2.027
180,'585,Palau,7009,September,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7010,October,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.288,0.212,0.571,-0.219,0.41,0.51,0.339,0.499,-0.022,0.598,0.697,0.447,0.766,0.456,0.335,0.425,,0.694,0.573,0.323,0.892,0.582,0.781,1.771,0.711,1.17,1.44,,0.899,0.948,1.208
180,'585,Palau,7010,October,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7011,November,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,0.416,0.325,0.315,0.544,0.794,0.244,0.453,0.243,0.532,0.722,0.431,0.991,0.29,0.61,0.359,,0.058,0.538,0.897,1.127,0.666,1.096,1.035,0.755,1.324,0.824,,1.133,1.302,
180,'585,Palau,7011,November,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7012,December,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14,-0.43,0.549,0.299,0.298,0.148,0.557,0.967,0.636,0.166,0.165,0.755,0.404,1.204,0.433,0.693,0.742,1.002,0.211,0.861,0.951,1.07,1.44,1.519,1.469,1.468,1.168,1.427,,1.386,1.246,1.306
180,'585,Palau,7012,December,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7016,Dec–Jan–Feb,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,-0.281,0.548,0.371,0.35,0.107,0.442,0.929,0.791,0.571,0.537,0.614,0.719,0.723,0.725,0.805,0.431,1.081,0.383,0.993,1.079,1.169,1.071,1.258,1.518,1.263,1.54,,,1.565,1.541
180,'585,Palau,7016,Dec–Jan–Feb,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7017,Mar–Apr–May,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174,0.1,0.343,0.353,0.296,0.335,0.668,0.401,0.331,0.517,0.526,0.496,0.599,0.338,0.528,0.657,,0.779,0.512,0.682,0.818,1.157,0.956,1.243,1.399,1.059,1.338,,,1.816,
180,'585,Palau,7017,Mar–Apr–May,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7018,Jun–Jul–Aug,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.116,-0.178,0.449,0.335,0.388,0.837,-0.016,0.096,0.156,0.535,0.192,0.264,0.281,0.153,0.3,,0.382,0.791,0.121,0.417,0.613,1.043,1.112,1.369,1.038,0.81,,,1.356,1.856
180,'585,Palau,7018,Jun–Jul–Aug,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7019,Sep–Oct–Nov,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.14,0.285,0.032,0.448,0.538,0.461,0.333,0.376,0.499,0.622,0.158,0.628,0.204,0.303,0.339,,0.358,0.705,0.497,0.767,0.603,0.739,1.192,0.772,1.171,1.132,,1.24,1.136,1.618
180,'585,Palau,7019,Sep–Oct–Nov,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,'585,Palau,7020,Meteorological year,7271,Temperature change,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.019,0.249,0.301,0.357,0.342,0.602,0.412,0.399,0.436,0.555,0.365,0.552,0.387,0.427,0.525,,0.65,0.598,0.573,0.77,0.885,0.952,1.201,1.264,1.133,1.205,,,1.468,1.672
180,'585,Palau,7020,Meteorological year,6078,Standard Deviation,°c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
